timestamp,lat,lon,altitude_m,speed_m_s,bearing_deg,mode
2025-11-11T12:00:00+04:00,40.177194428894715,44.512551609061425,986.163993787664,1.6376434222849372,232.55835958647828,walk
2025-11-11T12:00:01+04:00,40.17719600781293,44.51256153309781,988.9882964404318,1.6683769878984205,229.74473933451432,walk
2025-11-11T12:00:02+04:00,40.17720895657909,44.512502101618786,987.5471692188655,1.5373252396041035,226.9491455549213,walk
2025-11-11T12:00:03+04:00,40.177161626651234,44.512589770931214,992.121049300015,1.9426990363275578,225.35165072010122,walk
2025-11-11T12:00:04+04:00,40.17716192502717,44.51247754624709,987.3493264619613,1.3314838725404796,228.8265943835758,walk
2025-11-11T12:00:05+04:00,40.17711041306882,44.51245384146195,988.0939341182062,1.3527675872689437,227.61193815565935,walk
2025-11-11T12:00:06+04:00,40.17710162306284,44.51253236143827,989.3063462643851,0.9612088243079082,229.6576565178086,walk
2025-11-11T12:00:07+04:00,40.17713999954047,44.51248773831548,991.098779595629,1.3700302662187653,225.66767081190588,walk
2025-11-11T12:00:08+04:00,40.177140889571255,44.51253372119349,988.1598229759502,1.2094560279889075,223.33744903239702,walk
2025-11-11T12:00:09+04:00,40.177102309196044,44.512399836557364,992.111735123758,1.2577336890811457,219.9714739700163,walk
2025-11-11T12:00:10+04:00,40.177078715498226,44.51247201156302,987.9324706136834,1.1559960390098392,223.3999931719144,walk
2025-11-11T12:00:11+04:00,40.177098589200774,44.51252274330711,987.9232531203392,1.655894370144293,220.50982160777767,walk
2025-11-11T12:00:12+04:00,40.177122176343204,44.51241831271426,989.3008613357358,1.2268888903552955,224.6552975051831,walk
2025-11-11T12:00:13+04:00,40.177111754388946,44.512461766775324,988.0930214571171,1.408160620311205,225.50115740741853,walk
2025-11-11T12:00:14+04:00,40.177158054475406,44.51243705077174,989.2109045864722,1.5991970747535509,221.41025152915648,walk
2025-11-11T12:00:15+04:00,40.17702469657104,44.51232699339381,992.3844759441619,1.0298518379932489,217.04552859067604,walk
2025-11-11T12:00:16+04:00,40.177041255124635,44.51239987411352,986.7685895979499,0.6147199777429901,212.16033881010424,walk
2025-11-11T12:00:17+04:00,40.17704015107893,44.51236753927006,989.6573259753218,1.1699867405099966,208.275860546063,walk
2025-11-11T12:00:18+04:00,40.17701355004515,44.51242578569535,991.9847022084851,1.9871860727012454,208.28172167656598,walk
2025-11-11T12:00:19+04:00,40.17700047922183,44.51241723283293,991.0840697711762,1.573509208337146,209.3714237909477,walk
2025-11-11T12:00:20+04:00,40.17699817694264,44.51237545673075,989.2657926950761,0.8948835184256763,204.37714275222712,walk
2025-11-11T12:00:21+04:00,40.176969527708,44.51243741779725,990.0952828674357,1.956087362753991,202.45228400625373,walk
2025-11-11T12:00:22+04:00,40.17697665954872,44.51236823576686,986.449740445562,1.5199696773716418,198.14440919093758,walk
2025-11-11T12:00:23+04:00,40.176988334007454,44.51238473074429,987.8696173956748,1.6357280328165291,195.79497548033817,walk
2025-11-11T12:00:24+04:00,40.176985769820405,44.5123115703447,993.5332493545505,1.4887917031400961,192.80648611423513,walk
2025-11-11T12:00:25+04:00,40.17691903200243,44.512357949883125,990.3454549800703,1.2104663068558235,189.0165280729178,walk
2025-11-11T12:00:26+04:00,40.17692126595374,44.51233441638618,988.2064005821871,1.2155879589690501,184.72645893300813,walk
2025-11-11T12:00:27+04:00,40.176884623589714,44.512338942500016,988.0904729005772,1.8925808648671811,182.10650527669807,walk
2025-11-11T12:00:28+04:00,40.17694430769005,44.51236399195442,986.3412255839247,1.8733714980904126,181.83321553981602,walk
2025-11-11T12:00:29+04:00,40.17689597835801,44.51229407228326,989.4986792695601,1.449545229476448,181.06900177001523,walk
2025-11-11T12:00:30+04:00,40.17680688412583,44.51231250470796,991.526078493274,0.9999422034728382,180.09521459103792,walk
2025-11-11T12:00:31+04:00,40.17688056014684,44.51234526311965,990.1190379864299,1.401645212141141,179.31403098938196,walk
2025-11-11T12:00:32+04:00,40.176834356896954,44.512477587968405,990.7838519389433,1.6876130799614464,179.81728411388045,walk
2025-11-11T12:00:33+04:00,40.176770749351554,44.51236928587351,990.4960010985963,1.806901134085565,183.3042414580235,walk
2025-11-11T12:00:34+04:00,40.17684503751847,44.51237581202741,988.891453935468,1.468591006997888,182.09397264779267,walk
2025-11-11T12:00:35+04:00,40.17677630889662,44.51239114413349,988.9450514099407,1.4702203053977914,186.6671490563894,walk
2025-11-11T12:00:36+04:00,40.17677795970743,44.51230431981537,988.1051505440008,1.3656901621205302,191.35424270608098,walk
2025-11-11T12:00:37+04:00,40.17677170509897,44.512352235267635,988.2986177287141,1.3986907121542838,191.3827465352761,walk
2025-11-11T12:00:38+04:00,40.17676491994738,44.51232430230212,988.0205825197506,1.5188950568012132,192.33309759977638,walk
2025-11-11T12:00:39+04:00,40.17679008029618,44.51230406776659,987.9339885714288,1.860066686518928,193.27828913511078,walk
2025-11-11T12:00:40+04:00,40.176725280992414,44.512323191009095,987.9171128555746,1.0843659521825892,190.32088112934613,walk
2025-11-11T12:00:41+04:00,40.17675693311536,44.51232702908416,988.4178970376911,1.0448542676626038,188.48265309206468,walk
2025-11-11T12:00:42+04:00,40.176754354835325,44.512332912787244,990.1461696588934,0.35749846216010006,184.215260303061,walk
2025-11-11T12:00:43+04:00,40.176688946620715,44.51236198137824,991.3773518756807,1.9652107052694994,182.91053119044983,walk
2025-11-11T12:00:44+04:00,40.17666459384574,44.51238915104899,989.1358521548027,1.2812489529013458,184.45029436755715,walk
2025-11-11T12:00:45+04:00,40.17672658906414,44.51233656802164,989.4734523044854,1.2648407922632483,180.79320551149084,walk
2025-11-11T12:00:46+04:00,40.17667112163398,44.512337672143495,991.0376511318326,1.1740288190776171,182.96932738287882,walk
2025-11-11T12:00:47+04:00,40.17669702269833,44.51235245768544,989.8627782272617,1.369515771326522,186.43036451582736,walk
2025-11-11T12:00:48+04:00,40.17665573923844,44.51231490504287,991.4594564067029,1.3957810395964823,187.80149828884117,walk
2025-11-11T12:00:49+04:00,40.17664441613921,44.51237012523572,988.2219524403927,0.0,187.80149828884117,walk
2025-11-11T12:00:50+04:00,40.176657825828435,44.51232695402961,987.7046577427334,0.0,187.80149828884117,walk
2025-11-11T12:00:51+04:00,40.176678528188646,44.512309933718065,989.1872346350941,0.0,187.80149828884117,walk
2025-11-11T12:00:52+04:00,40.17661215474736,44.51238090724441,989.4215111803778,0.0,187.80149828884117,walk
2025-11-11T12:00:53+04:00,40.176652163060574,44.512285790792134,990.7694529057309,0.0,187.80149828884117,walk
2025-11-11T12:00:54+04:00,40.17664094683103,44.51229069087197,986.1565602257209,0.0,187.80149828884117,walk
2025-11-11T12:00:55+04:00,40.17664872830046,44.5123288991099,989.288737437051,1.17532182118349,234.70446855189275,walk
2025-11-11T12:00:56+04:00,40.17668241839764,44.51226856950147,987.1015743963608,1.2218413174268425,231.49807518607483,walk
2025-11-11T12:00:57+04:00,40.17665352497236,44.51232833512811,988.6881164770532,1.6352611992798876,228.97974759724883,walk
2025-11-11T12:00:58+04:00,40.17664358397898,44.51225382038355,990.3026036122134,1.4567285500004894,225.97547589750636,walk
2025-11-11T12:00:59+04:00,40.17659913530473,44.51227944192809,991.3424209150353,0.85117399511298,227.57580772499264,walk
2025-11-11T12:01:00+04:00,40.17658458229685,44.51218698765612,988.8267868621923,1.6183728726980462,227.66986448027302,walk
2025-11-11T12:01:01+04:00,40.17653003047263,44.512187125919375,990.963002889449,1.4619502541427802,225.28201644417513,walk
2025-11-11T12:01:02+04:00,40.176517078843226,44.512262576446886,991.4033295046729,1.4962328326933954,228.14629822621194,walk
2025-11-11T12:01:03+04:00,40.17654665083377,44.51222491808245,989.7946721268861,1.8272427038594892,223.59016356334425,walk
2025-11-11T12:01:04+04:00,40.176579979908766,44.51223540819349,992.204991185931,0.9713543524579022,225.96054049824724,walk
2025-11-11T12:01:05+04:00,40.17660442320358,44.512243077423534,986.7780841678764,1.1867038381291188,227.59441526090268,walk
2025-11-11T12:01:06+04:00,40.17653880823597,44.51216959419732,988.2539149733667,1.3800996720378207,229.56649940284666,walk
2025-11-11T12:01:07+04:00,40.17652329114431,44.512152396105606,989.6410807690762,1.1479429528315281,226.3067728349461,walk
2025-11-11T12:01:08+04:00,40.17652268502665,44.51213771873987,986.8980352270864,1.1791804097097671,229.16436110972188,walk
2025-11-11T12:01:09+04:00,40.17657527752105,44.51212816927952,988.335857549886,1.5610121345722818,232.1017151007819,walk
2025-11-11T12:01:10+04:00,40.176581576624166,44.512179401908526,989.1227695370675,1.193998972475572,233.29432315440565,walk
2025-11-11T12:01:11+04:00,40.17659086583484,44.51214540914356,987.0360596486141,1.6574840325607183,229.76786277686338,walk
2025-11-11T12:01:12+04:00,40.176472797358734,44.51208054242817,987.8698172375299,1.069726150459124,233.6292318673732,walk
2025-11-11T12:01:13+04:00,40.17654455446933,44.51204699336672,990.9583958910735,1.6018711920802193,235.50545599817838,walk
2025-11-11T12:01:14+04:00,40.17648778148209,44.51204292557994,985.8651193168486,1.0567178473180008,238.5465545599098,walk
2025-11-11T12:01:15+04:00,40.17645944856091,44.51207845733002,987.7782179911226,1.1635094708200722,234.8799456154801,walk
2025-11-11T12:01:16+04:00,40.17650753825239,44.5119881197691,986.0719523454401,1.3051560956101291,234.30567986816035,walk
2025-11-11T12:01:17+04:00,40.17649436454186,44.51201148859215,989.0320510655301,1.690359382943555,230.89725894359034,walk
2025-11-11T12:01:18+04:00,40.17645113047088,44.51203566581598,986.7953882238836,0.8258315686839732,233.67400729693006,walk
2025-11-11T12:01:19+04:00,40.17647089669346,44.51200952859507,989.8602726023901,1.574981937679148,232.03248266314318,walk
2025-11-11T12:01:20+04:00,40.17643182969599,44.51202004707177,988.4744158497086,1.6394307085578481,229.17201143420306,walk
2025-11-11T12:01:21+04:00,40.17645214175159,44.5119068937251,992.0696139407584,1.4228562441198402,228.06677956087248,walk
2025-11-11T12:01:22+04:00,40.176456398878514,44.5119681371944,986.5635439093144,1.47572292145106,227.83657688644604,walk
2025-11-11T12:01:23+04:00,40.17641968912647,44.51189979590215,990.3904640976692,1.8031912167593598,228.21878256254834,walk
2025-11-11T12:01:24+04:00,40.17638649763813,44.51198604590645,989.7171828611145,1.1920514601652252,228.07520250053335,walk
2025-11-11T12:01:25+04:00,40.176445076148326,44.51193830822418,990.674531452371,0.9403609320580173,232.27061870722312,walk
2025-11-11T12:01:26+04:00,40.17635617129741,44.511963966530956,989.48431967723,1.1782832059367205,228.11009332884313,walk
2025-11-11T12:01:27+04:00,40.17636619631486,44.51198111472315,988.3489210744328,1.6117883873872754,227.65708657900797,walk
2025-11-11T12:01:28+04:00,40.17633911030671,44.51191066176568,992.4993955239823,2.1257158810842727,231.00619572812917,walk
2025-11-11T12:01:29+04:00,40.17638049069055,44.51188307617299,990.1091979988153,1.6375880994505483,226.69237943265688,walk
2025-11-11T12:01:30+04:00,40.176366532770416,44.51191299887838,991.7431029869839,1.443807943805538,227.90573599851845,walk
2025-11-11T12:01:31+04:00,40.176327492173414,44.511892688403336,991.3261676742305,1.8799462500851871,225.4681729641403,walk
2025-11-11T12:01:32+04:00,40.17633060071606,44.51189018208223,990.7715676254214,1.2921176645576926,222.1058310658123,walk
2025-11-11T12:01:33+04:00,40.176352212630185,44.511829271465125,986.6336977103098,1.2302366931451643,220.8589006600655,walk
2025-11-11T12:01:34+04:00,40.176315265580776,44.51187974309004,989.9146437072474,1.0908349151479548,222.83083068502322,walk
2025-11-11T12:01:35+04:00,40.176283129455285,44.51181183183657,990.9661030514658,0.8971361776326444,218.24152198708458,walk
2025-11-11T12:01:36+04:00,40.17628198806683,44.51181343200148,986.9512244851702,1.5818968894325234,217.44210939550285,walk
2025-11-11T12:01:37+04:00,40.17631128286582,44.51183705113967,987.7851251533898,1.8816701840873533,213.97202088644144,walk
2025-11-11T12:01:38+04:00,40.17623980957595,44.5118056919541,987.8939755294824,1.0635443926987649,216.7184353901572,walk
2025-11-11T12:01:39+04:00,40.176275123311115,44.511819535173174,989.0058307314857,1.2547460357882168,221.0646541762972,walk
